frame_idx,marker_id,x,y
0,0,259.7253227233887,140.29274940490723
0,1,277.5610542297363,104.48887825012207
0,2,291.41149520874023,102.95382499694824
0,3,303.2986831665039,101.02520942687988
0,4,234.8642349243164,103.64087104797363
0,5,223.17499160766602,103.13020706176758
0,6,214.23423767089844,103.43367576599121
0,7,321.8576431274414,102.95119285583496
0,8,201.11324310302734,112.63798713684082
0,9,281.4434814453125,162.557373046875
0,10,237.88530349731445,162.70923614501953
0,11,399.345703125,233.33664894104004
0,12,127.67453193664551,236.0167407989502
0,13,417.3270034790039,407.0997619628906
0,14,14.214725494384766,409.43017959594727
0,15,397.6205062866211,572.5275421142578
0,16,-48.93320083618164,568.0860900878906
0,18,-81.18904113769531,608.5077667236328
0,20,-61.8644905090332,606.7992210388184
0,22,-40.155372619628906,596.2553787231445
0,23,323.9024353027344,508.69869232177734
0,24,192.20510482788086,500.0379180908203
1,0,259.078773856163,136.70613661408424
1,1,278.0944123864174,102.06604018807411
1,2,292.26169914007187,101.13282188773155
1,3,304.4398307800293,99.73093181848526
1,4,234.99251037836075,100.5964158475399
1,5,222.9277804493904,100.19688606262207
1,6,213.87709975242615,100.73089331388474
1,7,323.1587243080139,102.59949088096619
1,8,200.76951026916504,110.99034011363983
1,9,281.29217624664307,161.14375591278076
1,10,236.59533739089966,160.87683856487274
1,11,401.0701251029968,234.18985683470964
1,12,127.31031402945518,236.3030470535159
1,13,414.8112255334854,411.56621888279915
1,14,20.640616714954376,412.91961818933487
1,15,398.83712261915207,576.5473424457014
1,16,-47.76357214897871,567.8105359151959
1,17,402.568359375,626.022891998291
1,18,-79.247707426548,609.9123018980026
1,19,389.50862884521484,617.9874801635742
1,20,-60.85415452718735,608.0297192931175
1,21,380.10040283203125,602.6443290710449
1,22,-39.63819622993469,596.5836238861084
1,23,325.59790313243866,511.53376400470734
1,24,189.32816930115223,504.29850094020367
1,26,204.1038703918457,695.6079483032227
2,0,260.9713774640113,137.32403554720804
2,1,280.72146977763623,102.96479529468343
2,2,294.76286460179836,101.95988052757457
2,3,306.45927876234055,100.6219122139737
2,4,236.77054371219128,101.29361254395917
2,5,224.57426679786295,100.690266340971
2,6,215.53935812786222,101.01772001478821
2,7,324.7612299025059,103.25844548642635
2,8,201.99545204639435,110.62834214419127
2,9,282.7699115872383,161.4559981226921
2,10,237.46537044644356,160.91590326279402
2,11,400.8261043857783,235.3697034677316
2,12,128.8314786826959,236.76341497615795
2,13,414.5276177302003,412.4940273631364
2,14,16.31360252853483,410.82993927877396
2,16,-52.874420200860186,575.0788841987014
2,18,-84.48662116657943,614.6677000913769
2,20,-66.35051131714135,613.3882265584543
2,22,-42.8932935744524,600.8839935064316
2,23,324.13828500546515,507.6325890328735
2,24,189.20204714289866,499.7982825769577
3,0,262.0081762013433,138.3558860904668
3,1,282.06534846314753,104.33396005861141
3,2,296.18360621992906,103.3593027214738
3,3,307.61297235731035,101.59890174843895
3,4,238.19424927794898,101.85617474922765
3,5,226.24964017137245,100.81921624252573
3,6,217.44886943226447,100.7626815605181
3,7,325.9098579082638,104.04872653540224
3,8,203.68134547024965,109.3465435761027
3,9,283.6701646633446,162.76350690051913
3,10,238.7600812036544,161.4164261589758
3,11,400.48178766603087,235.67084613015425
3,12,126.20446113454591,239.44188823694446
3,13,414.5561379910214,411.70003988416283
3,14,17.173393164484878,414.0160596228816
3,15,389.81221867725253,572.4943182093557
3,16,-48.21773504175109,566.3068028230608
3,18,-82.12193144056073,608.362884727976
3,20,-64.34212671789282,606.5822212755302
3,22,-41.657092799432576,596.5101390704513
3,23,322.43870066289674,507.80118437556666
3,24,189.13735929346785,501.61617510044834
3,26,203.22482824325562,700.6825304031372
4,0,260.0495273612364,139.932014846151
4,1,280.94680876154484,106.1712517673567
4,2,295.40048910741575,105.43746640805523
4,3,307.36491207433573,104.00908648958534
4,4,237.18334368666433,103.6502942135013
4,5,225.62176931937188,102.7536193020569
4,6,216.89769974757382,102.76594234496429
4,7,326.42500022018794,106.20140119077405
4,8,204.12704554619268,110.81839331935043
4,9,282.93108458747156,163.88675648602657
4,10,237.69245375238825,162.42770995406318
4,11,402.47381802528867,239.14764912908367
4,12,126.74705308723459,240.24090975297736
4,13,413.7276740402376,415.2916436907162
4,14,24.646192097555968,408.4583550818013
4,16,-43.529110137942084,562.7714392400435
4,18,-80.73675591230199,605.0022287047818
4,20,-63.177982663574994,606.4525568472993
4,22,-39.595468619663734,596.1729002161883
4,23,320.3177267406886,514.9077885912425
4,24,191.6719624814346,505.7011620014526
5,0,261.7317446539263,140.59385113092625
5,1,282.42590703795156,106.90854810650067
5,2,296.6058553485577,106.1482926154123
5,3,308.7769399757383,104.80960235927094
5,4,238.83931231973872,104.4089416331178
5,5,226.95003590609733,103.53512638894301
5,6,218.0439183873508,103.60102803302495
5,7,327.5254338549348,107.4821504411193
5,8,205.04796076987986,111.69921805495505
5,9,283.8330057007988,164.1959343029157
5,10,238.79303702549805,162.7888003310636
5,11,403.2622139267046,241.16565589602078
5,12,128.9433663821891,239.64779275281794
5,13,411.40099044783767,417.95957543723557
5,14,27.50476999837078,410.50567447741156
5,15,384.0931220713537,575.4526710448408
5,16,-50.53428419554296,565.3050736854169
5,18,-85.82401697818108,605.6657495810289
5,20,-68.24076863281283,606.9830170082341
5,22,-43.29422729790167,596.6840538474207
5,23,318.51426150114526,515.6666960106189
5,24,179.587657370439,516.7611864708127
5,26,206.11573323607445,714.2072787880898
6,0,266.05599043995676,139.98268302043493
6,1,286.1411493011136,106.28664000275278
6,2,299.51979036934927,105.64930954713317
6,3,310.9394787628054,104.69280939241978
6,4,243.63277033544367,104.54083368645578
6,5,231.06954877014968,103.90028707067864
6,6,221.68742438714563,104.20598272100753
6,7,328.69746112637813,108.23317589929843
6,8,207.5010332232796,112.87603100781041
6,9,286.13921761938855,163.77059662750526
6,10,241.4888816075586,163.04886590620924
6,11,402.33308977508193,239.16050241344757
6,12,130.28165965211838,239.63098354123488
6,13,410.27150651686577,416.9031142277899
6,14,31.292473168029105,410.52434398624763
6,15,380.2845001038031,572.7457056174976
6,16,-44.86060778895769,564.2214826173863
6,18,-82.13551908026125,605.3032145482641
6,19,378.49799633026123,614.2317116260529
6,20,-65.24133488040938,606.4290474227892
6,21,370.0268745422363,599.3319118022919
6,22,-41.77696640182262,596.2032858147631
6,23,318.9680221264254,513.1852990206007
6,24,178.21942977832293,517.8401381040005
6,26,206.2726581003517,718.3013346232474
7,0,267.16446203369406,137.76556654919028
7,1,287.14290541080004,104.13705863569997
7,2,300.32906055556134,103.46929924201604
7,3,311.4139342583129,102.47867818384736
7,4,244.64389154696423,102.176019386015
7,5,232.43275352750166,101.50240421617696
7,6,223.50100492362293,101.75682766015689
7,7,329.10640364780886,106.81334172880916
7,8,209.429472131622,111.45737909140661
7,9,287.3234251910574,162.18837286016623
7,10,243.01675973443665,161.2780027716293
7,11,402.0311034376312,238.29701822725437
7,12,132.21456649028417,241.05244373536277
7,13,408.5868366192368,418.07850029203314
7,14,31.51794137515516,417.3373250966152
7,15,377.9979991810089,574.6671193314885
7,16,-47.98902726873581,587.1131612563069
7,18,-84.87133025359822,625.6012787587991
7,20,-67.16623969400115,627.2394518616909
7,22,-42.90744774912703,610.9195035480565
7,23,314.94718111707925,515.1704931088877
7,24,174.54038610427585,520.0384965184121
8,0,269.0269189986431,135.57964237282965
8,1,288.6820238526009,101.54342533188564
8,2,301.7083414648462,100.83034360250677
8,3,312.40972717521794,99.90501890023441
8,4,246.7805367263293,100.10729694366711
8,5,234.13736981149088,99.55933101611306
8,6,224.9400708518536,100.03854122244671
8,7,329.6516947032597,105.0664239853412
8,8,210.88076612526112,110.74605492611867
8,9,288.58753627766635,160.39261861693828
8,10,244.9132225929302,159.81191738297795
8,11,401.6487057200656,238.39767284303002
8,12,133.71971239537527,241.2099312492549
8,13,406.02042841108187,420.51364900320635
8,14,30.146929564709318,417.2513359936137
8,15,376.60947062762625,580.8678815372222
8,16,-46.336675256988116,588.536399447481
8,17,387.2951227426529,631.428886950016
8,18,-83.10616165077566,632.1232544607853
8,19,369.6060059219599,621.1918590031564
8,20,-65.36636572690573,633.4728938018345
8,21,363.77737402915955,604.1431038826704
8,22,-42.35850330465422,617.0416274173058
8,23,316.3948118008615,522.0544318037914
8,24,181.89676787393216,512.974653783185
9,0,271.94926241978817,130.44768743484872
9,1,291.5663956071161,96.85719827624854
9,2,304.2781698437892,95.6285559546983
9,3,314.7554698024242,94.6880215056981
9,4,249.66595259480746,96.46126095950711
9,5,236.05536700131378,96.08499641936865
9,6,226.21473182448653,96.63411232566004
9,7,330.5938493506007,101.39216991494169
9,8,211.8498511305485,107.67963156770995
9,9,290.9728276705153,157.4273928481264
9,10,247.45785389199492,157.46505497312316
9,11,401.58561375329396,235.58746772072362
9,12,131.64761112153582,245.75276871934204
9,13,406.8184453650837,418.3440399262115
9,14,28.844962477856953,423.2385363586644
9,16,-62.85882199127971,585.7932930175691
9,18,-97.86741759026557,629.3409938972555
9,20,-82.57289621723159,630.1540776112843
9,22,-54.758691170849204,616.8069084642267
9,24,183.8742725510351,514.4484064035541
10,0,272.17767841159514,115.23199209707181
10,1,291.0323841971671,83.06576558310272
10,2,303.5743660926412,81.81886545712277
10,3,313.85020242029077,80.57551241868273
10,4,250.72894959922772,83.79471697867893
10,5,237.48027291501728,83.81018269876793
10,6,227.71510218404242,84.49160450818783
10,7,329.00245103775853,90.42212746420914
10,8,213.6365619594809,98.3119032476358
10,9,291.93414650720024,146.3460119335683
10,10,248.78589388274384,146.74584790179003
10,11,403.1389031742259,229.20144711320978
10,12,134.74240642701295,236.6660989931468
10,13,407.5856282415534,413.12516212981967
10,14,33.40118517736387,418.00706586285867
11,0,275.0608705817037,104.62222302436587
11,1,292.5103729796719,73.60940220543479
11,2,304.6437208577819,72.43270432904862
11,3,314.72886124301834,71.19954570782457
11,4,253.6116357815849,75.30280630390573
11,5,240.8550351203636,75.77884354599817
11,6,231.19577939314888,76.74056670959285
11,7,327.9918662842702,81.89545837349863
11,8,217.00933124655614,91.57882096398691
11,9,294.7955856604222,136.68076826830384
11,10,252.16311676358748,137.70104216845073
11,11,404.20071334302514,223.0876730147137
11,12,140.30426958446967,230.23942408385312
11,13,407.62824114985085,403.51182461076615
11,14,34.755997081807585,412.3174133210132
12,0,277.7936199402686,92.34648805126446
12,1,295.1538216345515,62.70136145097139
12,2,307.1746639093544,61.78819291461236
12,3,317.3209393170848,60.830000351122806
12,4,256.1434497570306,63.709621078058404
12,5,243.50038455832004,64.25759687352763
12,6,234.1003392706761,65.18513686818045
12,7,329.4616766350302,72.66834792107625
12,8,219.10551719014046,82.42505931497823
12,9,297.4088313737611,126.85872134025959
12,10,255.05394881435987,127.68324029060773
12,11,405.119996581199,218.91420535914693
12,12,141.7837103331496,224.6743587762126
12,13,409.1040799216934,403.7320545332151
12,14,39.60273501661308,414.80308269944504
13,0,282.1109866530769,81.33932767034699
13,1,298.14941479571655,54.691041338294326
13,2,309.6687959187062,54.12249888014912
13,3,319.43394950277343,53.48630038054037
13,4,262.1565317698652,55.19523188548902
13,5,249.5768681085538,55.48783980727069
13,6,239.7537673783211,56.144749702075245
13,7,329.90140338857657,65.72336854381645
13,8,223.60573417773952,73.77774899997493
13,9,300.9640935003254,116.39848919467666
13,10,259.84177141712286,116.09944655529729
13,11,405.82076146376784,211.80576709753524
13,12,146.71968218460532,214.32246985374985
13,13,409.6748541219071,397.15147884654914
13,14,40.33292634815101,404.0836879731345
14,0,283.3003933489307,74.64918501651388
14,1,299.0065321439281,49.459605228651604
14,2,309.95783892914415,49.02298810206776
14,3,319.7708128677777,48.490641929377446
14,4,264.5025471052854,50.08356835958482
14,5,252.54107861895062,50.44075968967697
14,6,243.20116806517902,51.13503963824046
14,7,330.0378492853773,60.6556679038887
14,8,227.58733134808637,68.2578225385296
14,9,302.8780536506042,108.71498047424409
14,10,261.96827815469084,107.83141132834594
14,11,406.44155667515184,207.05168886604545
14,12,151.836019480123,208.37123632480012
14,13,409.6252118659971,392.14810202997876
14,14,47.47179193532164,394.7260275364552
15,0,286.133031814079,59.97483705509683
15,1,301.62302200693625,38.33314307526412
15,2,312.20773122683295,38.525600684390554
15,3,321.46822149438196,38.553951241030546
15,4,268.99253929411975,38.257996290295424
15,5,258.1684189953879,38.822888297942185
15,6,249.29476046767914,39.8128615877048
15,7,331.54660884561383,52.80916086744618
15,8,233.85183823113795,58.9629441938073
15,9,305.8246339477672,96.19075800727896
15,10,265.72007913047065,94.59372101338417
15,11,405.4858909065948,199.42711094049912
15,12,160.60207159794146,196.4530718701164
