frame_idx,marker_id,x,y
0,0,238.4479522705078,60.358943939208984
0,1,237.86495208740234,44.183807373046875
0,2,238.73218536376953,44.2844295501709
0,3,239.77523803710938,44.317359924316406
0,4,233.6876678466797,41.92422866821289
0,5,220.2255630493164,48.044843673706055
0,6,218.23078155517578,45.77322006225586
0,7,223.23040008544922,47.544822692871094
0,8,198.2736587524414,41.16580009460449
0,9,229.21871185302734,54.60333824157715
0,10,222.86725997924805,51.258745193481445
0,11,203.0523681640625,90.33096313476562
0,12,148.42716217041016,78.31993103027344
0,13,189.66495513916016,235.24274826049805
0,14,103.34075927734375,201.9578218460083
0,15,212.1707534790039,323.6759948730469
0,16,193.00762176513672,334.47449684143066
0,18,215.11734008789062,371.4524459838867
0,20,234.1556167602539,360.0999927520752
0,22,230.86437225341797,348.120174407959
0,23,169.47734832763672,327.3775291442871
0,24,125.41257858276367,328.0780506134033
0,26,136.2183380126953,517.8923034667969
0,121,191.8016815185547,339.96148109436035
0,122,218.97823333740234,332.2405529022217
0,123,251.38067245483398,341.5928649902344
0,124,269.2783546447754,359.14990425109863
0,125,272.5294876098633,376.97765350341797
0,126,255.2031135559082,337.7443599700928
0,127,281.3746643066406,368.2686424255371
0,128,285.48715591430664,371.9612216949463
0,129,283.23829650878906,365.80395698547363
0,130,242.1947479248047,350.1261234283447
0,131,267.6510429382324,385.56055068969727
0,132,260.7250785827637,380.1649761199951
0,133,251.5340805053711,368.4048843383789
0,134,228.10508728027344,364.66681480407715
0,135,249.776611328125,397.1012020111084
0,136,242.59723663330078,390.4555034637451
0,137,235.7731819152832,380.3070545196533
0,138,215.14957427978516,378.3622455596924
0,139,232.6621437072754,402.85858154296875
0,140,225.5660629272461,395.520601272583
0,141,218.68589401245117,386.4869785308838
1,0,272.10072487592697,40.196034014225006
1,1,272.727227807045,19.861527532339096
1,2,274.4323480129242,20.045264661312103
1,3,276.25581562519073,20.12303575873375
1,4,264.82282102108,18.501955568790436
1,5,255.70469230413437,20.67096322774887
1,6,251.6020604968071,19.16189655661583
1,7,252.55735635757446,31.528501510620117
1,8,220.4749345779419,26.523579955101013
1,9,257.54684686660767,49.32974874973297
1,10,249.3271780014038,47.544395327568054
1,11,237.74588882923126,88.67657035589218
1,12,179.10394802689552,89.984031021595
1,14,121.04571610689163,220.6638465821743
