frame_idx,marker_id,x,y
0,0,243.5342025756836,4.517841339111328
0,1,254.19153213500977,-17.025747299194336
0,2,261.5471076965332,-17.13189125061035
0,3,269.07236099243164,-17.36701011657715
0,4,235.58696746826172,-18.282651901245117
0,5,228.6178207397461,-19.236116409301758
0,6,221.0637092590332,-20.192413330078125
0,7,280.4087829589844,-39.65094566345215
0,8,211.9925308227539,-18.885068893432617
0,9,261.1043357849121,-7.527894973754883
0,10,229.32804107666016,17.2243595123291
0,11,341.97998046875,49.124908447265625
0,12,156.48930549621582,58.22347640991211
0,13,369.69390869140625,162.36565589904785
0,14,135.03439903259277,169.30320739746094
0,15,397.5038528442383,294.3651580810547
0,16,126.40522956848145,310.6270408630371
0,17,408.3054733276367,339.517765045166
0,18,120.60541152954102,351.1050224304199
0,19,394.85023498535156,337.998046875
0,20,137.88801193237305,350.4246139526367
0,21,388.18729400634766,322.06729888916016
0,22,144.9474811553955,340.537805557251
0,23,305.60258865356445,329.30946350097656
0,24,201.50928497314453,326.44420623779297
0,25,303.0594253540039,518.617115020752
0,26,187.83782958984375,510.51841735839844
0,27,289.71229553222656,701.7012405395508
0,31,268.53246688842773,823.2447052001953
0,100,396.6331100463867,320.6565284729004
0,101,384.5792770385742,325.05455017089844
0,102,381.99546813964844,339.2083168029785
0,103,382.16392517089844,354.2823028564453
0,104,381.6590881347656,367.4094486236572
0,105,403.9493942260742,347.9142379760742
0,106,401.8894958496094,370.8464241027832
0,107,391.1002731323242,380.70359230041504
0,108,380.8300018310547,384.50669288635254
0,109,408.34728240966797,350.6593894958496
0,110,404.66503143310547,374.2778205871582
0,111,392.33875274658203,382.6110076904297
0,112,381.3485336303711,384.1109275817871
0,113,407.8826904296875,352.8569984436035
0,114,404.72373962402344,373.52328300476074
0,115,393.99600982666016,380.89101791381836
0,116,384.3798065185547,382.93158531188965
0,117,405.25562286376953,354.695520401001
0,118,403.2440185546875,370.97737312316895
0,119,395.90431213378906,378.6159610748291
0,120,388.5606384277344,382.1573066711426
0,121,134.9751091003418,322.1513843536377
0,122,153.1257724761963,325.2894687652588
0,123,163.80645751953125,337.99675941467285
0,124,163.9672088623047,356.2748908996582
0,125,160.72271347045898,373.66172790527344
0,126,132.14717864990234,343.8262367248535
0,127,138.35338592529297,372.08996772766113
0,128,151.63713455200195,379.89635467529297
0,129,159.72774505615234,379.41844940185547
0,130,122.1900463104248,352.29506492614746
0,131,132.235746383667,380.1052951812744
0,132,147.67403602600098,384.1303253173828
0,133,156.6135597229004,380.29698371887207
0,134,119.21879768371582,359.1166305541992
0,135,129.72448348999023,384.14703369140625
0,136,144.4744873046875,385.74048042297363
0,137,152.88461685180664,381.80359840393066
0,138,119.74960327148438,364.45032119750977
0,139,130.06580352783203,383.018159866333
0,140,141.8594264984131,385.07572174072266
0,141,148.8999080657959,382.102689743042
1,0,254.96635407209396,-7.943645417690277
1,1,263.68652909994125,-28.197753131389618
1,2,269.90117758512497,-27.760085463523865
1,3,276.63385331630707,-27.33264997601509
1,4,246.23835116624832,-29.839517176151276
1,5,239.9538841843605,-30.20679384469986
1,6,232.45632946491241,-30.286736637353897
1,7,283.43775749206543,-33.3202850818634
1,8,219.98177409172058,-20.70267140865326
1,9,266.9759237766266,-5.567586421966553
1,10,240.65133094787598,7.446210980415344
1,11,344.25684437155724,72.79194686561823
1,12,167.3136142268777,72.35987462103367
1,13,371.8697065114975,188.52480098605156
1,14,140.6399580836296,191.95380985736847
1,15,399.91477001458406,309.6806937921792
1,16,134.21529631130397,311.546136662364
1,17,408.8765323162079,344.5290756225586
1,18,122.74628177285194,351.63849636912346
1,19,399.361212849617,345.40065318346024
1,20,139.3357889354229,351.40145033597946
1,21,392.32367038726807,328.89447033405304
1,22,146.38384580612183,339.51092541217804
1,23,303.51594366133213,332.4279310181737
1,24,207.787773758173,329.7152439504862
1,25,299.09031838178635,509.82419818639755
1,26,194.04793620109558,502.752685546875
1,27,287.2600030899048,682.8151273727417
1,28,203.6812400817871,641.7345428466797
1,31,272.4017906188965,800.5931568145752
1,121,137.02709436416626,322.8462481498718
1,122,154.45109605789185,326.5726161003113
1,123,164.10474300384521,339.5370554924011
1,124,163.69444370269775,357.6884150505066
1,125,160.35699367523193,374.39417839050293
1,126,132.44385480880737,344.7398829460144
1,127,138.12513828277588,373.1460213661194
1,128,151.29738569259644,380.6062388420105
1,129,159.62239027023315,379.7142505645752
1,130,122.4010968208313,351.9642734527588
1,131,131.80689334869385,379.834520816803
1,132,147.33471393585205,384.03555393218994
1,133,156.67591094970703,380.35560607910156
1,134,119.35160160064697,357.82984256744385
1,135,129.355628490448,382.9452109336853
1,136,144.18126106262207,384.90490436553955
1,137,152.97978401184082,381.0840654373169
1,138,119.961256980896,362.471981048584
1,139,129.47529077529907,381.278293132782
1,140,141.44512176513672,383.7770962715149
1,141,149.12558317184448,381.05772972106934
1,100,397.41315841674805,321.068115234375
1,101,385.21557807922363,325.3889465332031
1,102,382.48340606689453,339.64787006378174
1,103,382.60271072387695,354.8039960861206
1,104,382.3168468475342,367.7380585670471
1,105,404.29187774658203,348.7854051589966
1,106,402.31348991394043,371.38790130615234
1,107,391.74766540527344,380.9018039703369
1,108,381.70116424560547,384.5531630516052
1,109,408.85910987854004,351.5924835205078
1,110,405.2922248840332,374.7963237762451
1,111,393.1069278717041,382.9991126060486
1,112,382.16315269470215,384.53251361846924
1,113,408.6023139953613,353.6926817893982
1,114,405.371036529541,374.0514850616455
1,115,394.6620559692383,381.3392972946167
1,116,385.0200843811035,383.3797860145569
1,117,406.1024570465088,355.3941822052002
1,118,404.0013027191162,371.4479470252991
1,119,396.63268089294434,378.93038749694824
1,120,389.2678165435791,382.3894786834717
2,0,261.66824775282294,-6.795773659832776
2,1,270.10021031368524,-25.699112475849688
2,2,276.3839358696714,-24.960504071787
2,3,282.4220395553857,-24.136762486305088
2,4,253.44891076441854,-26.928133252076805
2,5,247.93425157200545,-26.786328773014247
2,6,240.98948209546506,-26.29450349835679
2,7,288.2230097055435,-23.67887981235981
2,8,228.9272104948759,-16.422156058251858
2,9,271.7298934608698,2.1919025480747223
2,10,247.2806340456009,9.664570279419422
2,11,348.89118616410997,83.46354948953376
2,12,179.00570768295438,79.94299217738444
2,13,371.42287095077336,197.19021054217592
2,14,146.27264613751322,198.851508339867
2,15,399.35822835333965,310.5753988039123
2,16,139.33592512869836,310.9521562388545
2,17,409.25839314237237,344.5023465156555
2,18,125.72890101699159,347.68152557546273
2,19,399.9787703808397,345.6611983990297
