frame_idx,marker_id,x,y
0,0,226.6126251220703,90.65960884094238
0,1,248.15547943115234,58.2257080078125
0,2,259.09069061279297,57.22186088562012
0,3,269.02679443359375,56.10403060913086
0,4,206.41952514648438,56.18974685668945
0,5,193.8085174560547,54.89504814147949
0,6,183.7483787536621,53.82502555847168
0,7,283.0105972290039,58.149518966674805
0,8,164.0633773803711,51.77853584289551
0,9,238.7432098388672,113.68660926818848
0,10,197.70994186401367,113.7630844116211
0,11,318.54894638061523,152.48292446136475
0,12,87.48003959655762,121.11310958862305
0,13,284.46414947509766,294.4471836090088
0,14,-14.888076782226562,320.04870414733887
0,15,236.15694046020508,428.2583999633789
0,16,-63.87125015258789,464.96100425720215
0,17,236.610107421875,468.29023361206055
0,18,-94.69474792480469,499.2633247375488
0,19,214.0445899963379,453.0150890350342
0,20,-70.50239562988281,494.2818260192871
0,21,205.69421768188477,443.04954528808594
0,22,-48.17338943481445,484.3759346008301
0,23,210.9200668334961,331.27930641174316
0,24,91.25360488891602,325.6390857696533
1,0,220.61310946941376,87.94180780649185
1,1,240.5453586578369,55.669174790382385
1,2,251.26559019088745,54.36343431472778
1,3,261.19528740644455,52.956248223781586
1,4,199.55563604831696,54.38558176159859
1,5,186.67916774749756,53.33473652601242
1,6,176.97610080242157,52.50645026564598
1,7,277.77905225753784,54.701905846595764
1,8,159.04744148254395,51.63062274456024
1,9,235.13146996498108,110.02178907394409
1,10,195.53523421287537,109.95640933513641
1,11,313.0926273018122,148.43787806108594
1,12,82.31610272079706,133.1850478425622
1,13,300.638071000576,295.23977771401405
1,14,-15.528185963630676,323.5750772058964
1,15,239.8256572522223,423.5783868469298
1,16,-72.28378433734179,463.00168490968645
1,17,240.85723459720612,466.1826369166374
1,18,-101.8402960896492,497.7158483862877
1,19,217.85740226507187,452.29781940579414
1,20,-79.55790609121323,492.18183785676956
1,21,208.8876485824585,439.84872937202454
1,22,-54.556204080581665,482.55303740501404
1,23,210.079687833786,327.8568063676357
1,24,100.25114715099335,324.3900789320469
1,100,235.65319061279297,427.50423431396484
1,101,214.8461151123047,436.0166931152344
1,102,201.29095077514648,454.5699405670166
1,103,192.06090927124023,470.5103302001953
1,104,189.40017700195312,485.4763984680176
1,105,219.39664840698242,475.0804138183594
1,106,215.28993606567383,495.82677841186523
1,107,212.08824157714844,506.7388343811035
1,108,210.18028259277344,513.8528823852539
1,109,232.84894943237305,476.57177925109863
1,110,229.8228645324707,498.12938690185547
1,111,226.32413864135742,509.3934631347656
1,112,223.66674423217773,516.5900802612305
1,113,243.94567489624023,474.8734188079834
1,114,242.67642974853516,495.3961944580078
1,115,240.27494430541992,506.2185859680176
1,116,237.5514793395996,513.2595634460449
1,117,252.51300811767578,471.2764549255371
1,118,254.57988739013672,487.67200469970703
1,119,253.97350311279297,496.60680770874023
1,120,252.85764694213867,501.5045356750488
2,0,216.64324612356722,83.40646110009402
2,1,235.39184018969536,51.20201180689037
2,2,246.3422367349267,49.99607440084219
2,3,256.5562272304669,48.702763547189534
2,4,195.69962571375072,50.16875320812687
2,5,182.3520765453577,49.46835870388895
2,6,172.48842717148364,49.00322611676529
2,7,273.91560956835747,50.77860776335001
2,8,154.2857712507248,51.62669163197279
2,9,232.52377666532993,105.8541713654995
2,10,193.4184243530035,106.08990233391523
2,11,310.2141044885502,143.4899004566978
2,12,80.92200520579354,135.2717875422968
2,13,306.84162438381463,289.26232947735116
2,14,-5.365714943036437,330.0450316700153
2,15,241.30541285134314,417.96510121565007
2,16,-69.55803434477275,489.65079723454437
2,17,244.27421811036766,460.696683623828
2,18,-103.82544485386461,521.5397233190015
2,19,220.69404889363796,449.2524609505199
2,20,-82.27926277089864,517.9112150659785
2,21,214.34295743703842,436.5372336655855
2,22,-56.08512498438358,500.9782364219427
2,23,213.07985119055957,329.98551452939864
2,24,107.07281603245065,330.7449659850681
2,25,228.03247451782227,434.32273864746094
2,26,88.64982604980469,446.3760566711426
2,100,237.24414348602295,426.00675344467163
2,101,215.884051322937,434.96822118759155
2,102,202.31385707855225,453.9580178260803
2,103,193.26998710632324,470.173180103302
2,104,189.87897396087646,484.86571311950684
2,105,220.68934440612793,474.6496295928955
2,106,216.0494327545166,495.5589437484741
2,107,212.33182907104492,506.1936378479004
2,108,210.05151748657227,513.1130361557007
2,109,234.1743040084839,476.12342834472656
2,110,230.58705806732178,497.85640239715576
2,111,226.7836856842041,509.04624938964844
2,112,223.88671398162842,516.3756322860718
2,113,245.18913745880127,474.3771529197693
2,114,243.61470699310303,495.1526927947998
2,115,241.05031967163086,506.2545347213745
2,116,238.24266910552979,513.7393140792847
2,117,253.62279891967773,470.67646980285645
2,118,255.5124044418335,487.413969039917
2,119,254.83105182647705,496.9368553161621
2,120,253.76043796539307,502.6499605178833
3,0,212.04382819050807,74.83232081787719
3,1,230.56664413074031,44.505774673452834
3,2,241.6717237996636,43.20670828514267
3,3,251.7893917584297,41.98394988045038
3,4,192.0629064705281,43.28322910110728
3,5,179.56950869294815,42.60528906881518
3,6,169.87633787488448,42.24607325155375
3,7,269.5829193573445,44.98259751359001
3,8,151.65026914328337,46.46216680062935
3,9,228.95543246064335,98.72324480675161
3,10,190.3398918872699,98.23078327579424
3,11,306.2328035052235,137.84715937362563
3,12,79.69807805487619,134.12232507545525
3,13,292.0127022937959,289.04055375813186
3,14,-4.802176320954459,331.4894128809465
3,15,241.38200083226008,420.51076675324634
3,16,-58.88854723174905,495.9600492284869
3,17,243.1148968382331,461.25716469650797
3,18,-92.83168287431181,533.5364517094422
3,19,222.0588195524033,453.29494698835333
3,20,-71.62707398027123,528.1701802719181
3,21,213.86906435713172,438.3347437949851
3,22,-49.774660118855536,509.7618673508987
3,23,212.8645528425841,325.2562209046755
3,24,103.2485219670707,333.1209049109293
3,100,238.76985669136047,424.7304779291153
3,101,217.63264298439026,433.4283381700516
3,102,204.2702305316925,451.8185395002365
3,103,195.73779344558716,467.45082557201385
3,104,192.17857003211975,481.66053771972656
3,105,222.17082262039185,473.39329719543457
3,106,217.8134322166443,494.1059124469757
3,107,214.45988178253174,504.8036813735962
3,108,212.4326229095459,511.9284689426422
3,109,235.60745358467102,474.81927394866943
3,110,232.20831036567688,496.16666436195374
3,111,228.7462830543518,507.4988651275635
3,112,226.2743103504181,515.1219856739044
3,113,246.58666968345642,472.9070430994034
3,114,245.24723172187805,493.3879780769348
3,115,242.919282913208,504.65476155281067
3,116,240.34912943840027,512.4580299854279
3,117,255.0419521331787,468.957896232605
3,118,256.97752118110657,485.5877995491028
3,119,256.44795775413513,495.3746223449707
3,120,255.54286360740662,501.5618026256561
4,0,203.8166613592898,68.6511786597373
4,1,221.893451731994,38.352529614683135
4,2,232.8845908535095,37.09598270600509
4,3,242.8598668846064,35.69145486065395
4,4,184.1853434415384,38.62089367842543
4,5,171.97956864498337,38.00583521942485
4,6,162.61956681779566,37.601323867696124
4,7,262.7047332067741,38.97117313943454
4,8,145.8961226674728,42.15524537183228
4,9,223.1130709606805,92.76179112901445
4,10,184.7778810429736,91.86766959654051
4,11,303.60193856668377,134.78244771054412
4,12,78.8239160308691,134.7255252011268
4,13,286.7067036874789,288.3950757657311
4,14,6.364942869188326,331.8832412396131
4,15,244.70932771995587,415.71090040304665
4,16,-38.79315525703605,508.79670691945944
4,17,246.20971387342024,459.2108758341931
4,18,-74.06806225990636,547.9139553974176
4,19,223.77277458930735,450.89649353918446
4,20,-54.63513001203978,542.1618450227049
4,21,217.34036041772924,437.29926769650774
4,22,-36.66636026377091,521.6732131465687
4,23,214.7389968746836,332.1473038415046
4,24,106.1103050201217,342.75541591156764
4,100,241.57431215047836,423.1553976237774
4,101,220.319342315197,431.3936756551266
4,102,207.16912358999252,449.0157486498356
4,103,198.97429883480072,464.14244905114174
4,104,195.39481848478317,477.7901029586792
4,105,224.54390466213226,470.2815341949463
4,106,220.29315769672394,490.91171354055405
4,107,217.07078337669373,501.48210883140564
4,108,215.10356187820435,508.57432812452316
4,109,237.75145143270493,471.80325150489807
4,110,234.36948865652084,492.92853087186813
4,111,231.15660846233368,504.0538001060486
4,112,228.86421531438828,511.66632503271103
4,113,248.57809334993362,470.04012510180473
4,114,247.30214685201645,490.2068656682968
4,115,245.15536546707153,501.34771674871445
4,116,242.78060108423233,509.20517295598984
4,117,256.9049048423767,466.1926782131195
4,118,258.82595628499985,482.5637286901474
4,119,258.40551882982254,492.3059892654419
4,120,257.6718857884407,498.6587396264076
5,0,199.29197738379128,61.55085257420603
5,1,217.48849268510696,31.6802751499063
5,2,228.67281979244737,30.154840996446666
5,3,238.74021694088893,28.505100164459005
5,4,178.83318675284048,32.69273712729235
5,5,166.5262088273468,32.090461851927316
5,6,156.9820933368727,31.3287579409647
5,7,258.67299943824037,32.15669105128654
5,8,140.38055804368923,37.0775137626606
5,9,219.71078535681954,86.32709449851973
5,10,180.5961383898648,85.83249995909682
5,11,302.4505291621924,131.69617236082647
5,12,76.33805346732868,134.11545152730133
5,13,287.8609685629107,282.1176639808034
5,14,3.4883515688487066,323.85355863398087
5,15,249.54753643801172,407.86055004554714
5,16,-62.06634578363303,501.4363935854392
5,17,250.80904062438694,454.98161584355387
5,18,-93.38247055129075,544.8691397869538
5,19,230.27749633743542,446.1816722669048
5,20,-74.84343416039087,541.6631228890457
5,21,220.94961118033098,434.6291686485529
5,22,-48.16753914472429,523.8933193883531
5,23,216.68466503091815,332.05678365183707
5,24,111.94870767463799,340.35455824229086
5,100,244.5121283084154,420.1455146446824
5,101,223.28621484339237,428.50915778428316
5,102,210.4086334258318,445.7031924650073
5,103,202.73613050580025,460.48913430422544
5,104,199.17294301092625,473.596955537796
5,105,227.17977240681648,466.2550449371338
5,106,223.16662654280663,486.82588644325733
5,107,220.37817984819412,497.68992215394974
5,108,218.70767533779144,505.26766397058964
5,109,240.29241032898426,467.94636458158493
5,110,237.1653563529253,488.97052086889744
5,111,234.39038649201393,500.30607998371124
5,112,232.44417913258076,508.2501185685396
5,113,251.16522513329983,466.3333470001817
5,114,250.00036902725697,486.3870222866535
5,115,248.0737441778183,497.5880981236696
5,116,245.94245307147503,505.6007791310549
5,117,259.5746833086014,462.53664046525955
5,118,261.1671204119921,478.68416860699654
5,119,260.74074171483517,488.4728157520294
5,120,260.09886883199215,495.05844108760357
6,0,191.95633472329422,45.6002708270992
6,1,211.0189495989088,14.078316797031166
6,2,222.36678464026008,12.663103624025457
6,3,232.34224478026118,11.468330257703208
6,4,171.1970604371839,17.427010047460612
6,5,158.8911365058763,17.6839043114313
6,6,149.9144689526517,17.66607477577083
6,7,253.7138826567275,20.065695660242113
6,8,136.61990620380493,27.24870858435395
6,9,215.04374076109002,74.5427295546483
6,10,174.46767852751123,74.74969060981209
6,11,303.20566390234524,125.86741092049891
6,12,77.0150583645596,122.09223579524463
6,13,291.606471244085,276.1010999070263
6,14,7.602008683021989,293.46765347795184
6,15,266.40763637519433,396.0609600900374
6,16,36.75678287173643,438.05528407467494
6,17,266.27138757269745,443.48573306201104
6,18,-2.437573386748685,492.8543511669876
6,19,246.273214995669,437.33086818205464
6,20,27.166917054496967,485.42879760497226
6,21,233.33538385851625,427.44866170307546
6,22,20.040541306974546,483.95281859866714
6,23,218.4223330263111,342.8430401878318
6,24,108.64645106588769,340.9013464169748
6,100,251.43616875633597,414.8654245119542
6,101,230.64975215122104,422.5946893449873
6,102,218.06189766153693,438.4178572241217
6,103,210.59498365968466,452.5706108752638
6,104,207.16345397755504,464.79506582021713
6,105,233.5326650366187,457.59400606155396
6,106,229.34717793017626,477.15024998411536
6,107,226.67273305356503,487.18819700181484
6,108,224.8368687927723,494.2039461247623
6,109,246.32883151993155,459.38786543905735
6,110,243.45029404386878,479.5884367637336
6,111,240.6952289864421,490.44987067580223
6,112,238.69609421119094,498.00369953736663
6,113,257.07793744280934,457.7015273552388
6,114,256.22843286022544,476.6066038236022
6,115,254.3295057117939,487.154493983835
6,116,252.12667489424348,494.6501917205751
6,117,265.3224729001522,453.71063970029354
6,118,267.00685104355216,468.1512313708663
6,119,266.55139254406095,476.503823697567
6,120,265.73406087234616,481.92363733425736
7,0,189.63484692943018,37.630183975927565
7,1,209.3780282818509,5.298982233876307
7,2,220.4556349875856,4.303963284685987
7,3,230.27678079743822,3.838655627431538
7,4,171.3724046768915,9.968230443644577
7,5,159.34082707055234,10.742701686562768
7,6,150.03686477698957,10.884571740778151
7,7,250.82612121021427,13.87204718790688
7,8,138.01449554610542,20.94536761480139
7,9,212.95417962138094,67.9664954346093
7,10,172.22241665822105,67.5545694963854
7,11,302.2312811046738,123.70058800333447
7,12,80.01973103364479,115.18599576331671
7,13,296.263440760425,272.51311596147673
7,14,3.7912563105498043,276.18631097315273
7,15,273.62917651785597,390.71988514701945
7,16,71.32856819465093,402.5859780568577
7,17,273.83020781541734,436.50694076483313
7,18,50.15315241079403,456.22620987132836
7,19,255.3164841615716,429.9589151999561
7,20,85.34394450289128,449.8547177864708
7,21,242.39105529686498,419.8096317676113
7,22,66.04683016380783,449.29903366769815
7,23,216.9813056227087,336.2441926462489
7,24,103.56858725436778,335.5700600440151
7,25,243.8633108139038,431.01007103919983
7,26,83.05611282587051,444.1220998764038
7,100,258.3330336259678,411.6080313012935
7,101,238.14449394587427,418.07949469657615
7,102,225.60703687835485,432.60280112503096
7,103,218.23869151063263,445.90915265260264
7,104,214.91520351264626,457.4700815230608
7,105,239.60036356933415,450.5025118589401
7,106,235.31895621679723,469.24186029005796
7,107,232.52476291731,478.60897125676274
7,108,230.37833537906408,484.77696920279413
7,109,252.11577475536615,452.5826600007713
7,110,249.3435398535803,472.390726567246
7,111,246.3255885336548,482.3592020943761
7,112,243.88781238812953,488.63902133423835
7,113,262.59827279951423,451.0908198938705
7,114,261.59386530984193,469.3041130620986
7,115,259.34381660073996,478.7659697653726
7,116,256.5938474563882,484.9951310874894
7,117,270.4519920423627,447.0941932685673
7,118,272.0370787428692,460.55937451310456
7,119,271.37107824441046,467.7867818623781
7,120,270.2792920684442,472.1294545708224
8,0,187.61870190284554,26.106560385287406
8,1,204.72185127972205,-4.468254431166272
8,2,215.71193089550803,-5.3139074096012395
8,3,226.4562906911861,-5.580042177347532
8,4,170.09758362732615,1.829500117201008
8,5,159.8215501208745,3.403549900943182
8,6,151.96479229704602,4.597734344553517
8,7,246.02894412679044,7.303849564132678
8,8,140.72219783877,15.942261703522314
8,9,211.2208280954374,56.89405162641811
8,10,172.5259897070108,57.42010846007921
8,11,301.25180964568546,117.91608441271237
8,12,84.88509926406721,111.40650762682691
8,13,299.9813373206212,270.2169968668428
8,14,14.415767344556137,269.1941314161507
8,15,277.8820330997204,386.4189050085515
8,16,103.35599116772009,381.6191418469402
8,17,278.79501592721033,431.85696276760837
8,18,96.13559562626659,434.4083314319704
8,19,260.6534742980824,425.27164020459577
8,20,127.37210084019185,419.2169749000221
8,21,247.34787635747728,413.90906512517887
8,22,105.8639919085863,419.7100747671284
8,23,226.64958071520786,326.21042182448093
8,24,117.72654142549527,316.4289113645917
8,25,266.3979575037956,423.5819987207651
8,26,94.11545867100358,422.751022875309
8,100,264.53973226598464,407.0240614627255
8,101,245.05422178539447,413.0716640216997
8,102,232.57776091224514,426.9573818153003
8,103,225.32220424851403,440.11170076264534
8,104,222.0913680351805,451.6397797130048
8,105,245.81656276946887,443.18403616547585
8,106,241.8034194712527,461.1639425007161
8,107,239.06847415026277,470.3920845827088
8,108,236.68822293169796,476.73372406396084
8,109,257.94655129662715,445.1905598351732
8,110,255.34698365605436,463.732394099934
8,111,252.27832817239687,473.6904378142208
8,112,249.3768120498862,480.27536661713384
8,113,268.25526702334173,443.92885033681523
8,114,266.9576899369713,460.8605430065654
8,115,264.3406928796321,470.41822350933217
8,116,261.1541487148497,477.0656737626996
8,117,276.14610767923295,440.3532820707187
8,118,277.25098029128276,452.793221489992
8,119,276.2068841990549,459.94749968871474
8,120,274.4855205726344,464.6388280077372
9,0,187.27163814149665,18.142023859757252
9,1,202.70702359143075,-9.484265561062013
